time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
6.9025,3.8762,2.6815,-10.0868,-0.1457,-1.3352,-2.6870
6.9213,3.7876,2.6145,-10.2951,-0.0737,-0.8574,0.5420
6.9406,3.6176,3.0478,-11.6262,0.0036,-0.3575,1.4275
6.9599,3.9935,2.2793,-10.9200,0.0325,0.0601,1.9008
6.9788,3.5458,2.1955,-9.7947,0.0262,0.2137,3.3664
6.9981,4.3981,2.1835,-8.9328,0.0205,0.2010,2.2672
7.0179,4.1755,2.2338,-8.5449,0.0334,0.1836,2.8168
7.0373,3.2322,2.5857,-9.5265,0.1395,0.5799,9.5420
7.0559,3.2848,3.5243,-12.3158,0.3352,1.5562,13.2443
7.0757,4.4772,4.2521,-14.9805,0.4587,1.9094,3.6794
7.0949,7.6040,2.5187,-14.7962,0.2482,1.9094,-16.9847
7.1146,5.6790,1.9920,-8.5018,0.1055,1.9094,-15.6565
7.1329,4.8435,-0.1341,-2.1668,0.1182,1.9094,-5.0076
7.1511,6.2848,0.0575,-1.2641,0.0769,1.9094,7.5038
7.1697,6.8139,0.2586,3.3519,0.0887,1.0701,12.8473
7.1890,9.5122,2.1308,3.2489,0.0132,-0.1949,12.6260
7.2076,9.9000,0.7661,0.5291,-0.1149,-1.2901,9.3282
7.2273,9.5624,-0.2777,-2.5211,-0.1080,-1.6622,5.9847
7.2457,7.5346,0.7949,-5.0733,-0.1119,-1.7614,12.5038
7.2649,7.8123,1.2306,-5.1356,-0.1032,-1.9094,11.3740
7.2837,7.6231,2.0997,-6.3111,-0.0718,-1.7990,2.6107
7.3022,8.0948,1.9058,-6.5936,-0.1269,-1.8300,-7.3588
7.3192,7.5441,1.6592,-10.0940,-0.2491,-1.9094,-9.1985
7.3326,6.5146,1.9106,-6.8019,-0.2772,-1.9094,-8.2214
7.3470,4.6495,2.3320,-6.7876,-0.2620,-1.9094,-6.8855
7.3615,4.6376,1.9944,-8.4252,-0.1723,-1.7512,-8.4885
7.3751,3.9600,2.2218,-9.1937,-0.1210,-1.5938,-8.3206
7.3885,3.8427,2.5857,-10.2328,-0.1014,-1.3943,-7.3435
7.4015,3.7086,3.0239,-11.1426,-0.0756,-1.1563,-6.8168
7.4154,3.5171,2.9832,-11.3485,-0.0462,-0.8509,-5.0916
7.4348,3.0765,2.7749,-12.1769,-0.0292,-0.4600,-3.9618
7.4534,2.4948,2.3727,-11.9854,-0.0068,0.0836,1.1221
7.4721,2.0183,2.5857,-12.0811,0.0406,0.6067,8.5420
7.4909,2.7414,2.5618,-12.0500,0.0814,1.0922,11.7786
7.5097,4.6974,2.8299,-11.1019,0.0781,1.4507,5.3893
7.5294,5.2864,3.0335,-10.1682,0.0451,1.7039,-4.6107
7.5479,4.6184,3.2034,-10.3310,0.1308,1.9094,-6.9313
7.5676,5.1787,2.6145,-9.9359,0.1354,1.9094,-9.6183
7.5864,4.9153,1.6424,-6.8929,0.0559,1.9094,-5.9847
7.6054,6.2608,0.9361,-3.5362,0.0394,1.9094,-4.3206
7.6240,6.9073,0.6823,0.8428,0.0473,1.2275,-4.2748
7.6430,7.6088,0.9673,2.9880,-0.0017,0.0638,2.2748
7.6630,8.1092,2.1739,0.4190,-0.0390,-1.0116,8.3359
7.6822,7.8721,0.6201,-3.0885,-0.1128,-1.6023,13.0534
7.7015,7.1371,0.9888,-3.9480,-0.0681,-1.8889,9.9084
7.7192,6.5027,1.4605,-5.4708,-0.0261,-1.9094,7.2061
7.7380,6.8115,2.3703,-8.1355,-0.0316,-1.9094,-1.1069
7.7571,6.6439,3.3208,-6.9480,-0.0607,-1.9094,-4.1679
7.7757,5.1140,2.6360,-9.4619,-0.1491,-1.8672,-7.6336
7.7946,3.5745,2.6743,-10.4411,-0.1804,-1.6296,-2.5878
7.8133,3.4740,2.5618,-11.5496,-0.1400,-1.2404,0.6489
7.8325,2.7078,2.2984,-10.6638,-0.0199,-0.6863,2.5115
7.8526,3.7781,2.3032,-10.4291,0.0037,-0.4353,0.3359
7.8718,3.3112,2.8204,-10.1131,-0.0150,-0.3957,0.0916
7.8908,2.4828,2.3679,-10.8769,-0.0245,-0.2072,2.4504
7.9097,2.7773,2.2984,-11.4371,0.0007,0.1909,1.5496
7.9286,2.7725,2.9473,-11.4826,0.0002,0.5742,0.1450
7.9473,3.5578,2.4421,-12.3158,0.0087,0.9825,-5.8244
7.9669,3.6440,2.4157,-11.5377,0.0382,1.3845,-12.5573
7.9862,3.8690,2.3942,-10.7835,0.0640,1.7166,-17.8702
8.0051,3.8068,3.0694,-9.4571,0.1318,1.9094,-19.4885
8.0228,4.1108,3.3662,-8.6910,0.1822,1.9094,-12.0000
8.0419,5.7102,2.1452,-6.7900,0.1595,1.9094,-2.8015
8.0618,7.4244,0.7661,-1.4605,0.1324,1.5628,-4.1145
8.0807,6.2656,1.4317,-0.9673,0.0656,0.5034,3.7328
8.0996,8.1642,2.2386,-0.4812,0.0105,-0.5281,3.7557
8.1183,7.1491,1.3192,-4.0247,-0.0108,-1.1142,7.2366
8.1373,6.7756,1.5251,-6.3710,0.0096,-1.2311,9.7176
8.1565,6.8809,1.4006,-8.8729,-0.0096,-1.1701,5.6107
8.1765,6.1818,1.9297,-8.4898,-0.0397,-1.1827,5.8092
8.1958,5.8969,2.4277,-7.9296,-0.0775,-1.2351,1.4198
8.2156,5.3199,1.8938,-7.2018,-0.1190,-1.3138,0.2672
8.2348,5.4875,2.4876,-8.1666,-0.1000,-1.3752,-2.6107
8.2536,4.6017,2.5857,-8.6742,-0.1457,-1.5179,-1.2214
8.2728,3.4165,2.3032,-8.8178,-0.1368,-1.5536,1.1298
8.2916,2.9353,2.5355,-10.0197,-0.0853,-1.3912,1.5725
8.3125,2.0830,3.0909,-12.3708,0.0322,-0.7032,4.9695
8.3307,3.6919,1.2713,-10.8409,-0.0332,0.2410,0.0763
8.3485,2.3032,2.1859,-9.4954,-0.0799,0.1304,2.0992
8.3669,3.2753,2.0997,-8.0972,-0.0456,-0.0144,0.5802
8.3985,2.8635,2.3487,-9.0357,0.0022,-0.0184,0.2901
8.4181,2.5881,2.5043,-11.1091,0.0300,0.3026,2.2595
8.4368,2.1668,3.1220,-13.2543,0.0928,0.9405,5.5954
8.4563,3.0071,3.1077,-15.1984,0.0305,1.5916,3.5267
8.4759,4.6519,2.9975,-12.4498,-0.0102,1.9094,-10.9542
8.4953,4.0797,3.2370,-8.7987,0.1116,1.9094,-10.9084
8.5147,3.0047,2.9856,-6.4739,0.1944,1.9094,6.5878
8.5335,4.3096,2.3822,-6.2584,0.2504,1.9094,10.8321
8.5527,6.2656,0.8954,-0.9290,0.2357,1.9094,13.4275
8.5721,7.5417,0.8523,-0.6919,0.1443,1.4124,9.8092
8.5918,9.0142,0.9960,0.7470,0.0226,0.1444,9.5573
8.6108,9.5385,1.5826,-0.1484,-0.0617,-0.9254,5.5649
8.6303,8.0756,0.9888,-0.6297,-0.1263,-1.6222,6.3130
8.6482,6.9073,0.6009,-4.0342,-0.1012,-1.9094,5.9542
8.6671,6.8714,1.4533,-5.4660,-0.0365,-1.9094,3.0458
8.6858,6.1196,1.8076,-8.0924,-0.0947,-1.9094,-1.4427
8.7048,6.4907,2.4541,-9.4906,-0.1626,-1.9094,-4.0992
8.7236,4.8243,2.7078,-8.9878,-0.1721,-1.9094,-8.3817
8.7424,3.0813,2.7078,-9.8545,-0.1561,-1.8850,-3.7405
8.7615,2.8276,2.5355,-10.5489,-0.0973,-1.5638,1.5344
8.7811,2.2122,2.5929,-12.4786,0.0094,-0.9013,5.4198
8.8000,3.0119,2.7007,-13.0412,0.0732,-0.1921,1.4733
8.8192,3.7206,2.9568,-12.5193,0.0734,0.3378,-0.6641
8.8390,2.1021,2.8754,-13.1322,0.0367,0.8388,4.7481
8.8578,3.5051,4.2497,-15.0260,0.1399,1.9094,0.5038
8.8764,3.4548,4.7190,-16.4721,0.3132,1.9094,-3.9008
8.8961,2.4900,3.6320,-13.4794,0.2779,1.9094,2.8092
8.9160,4.4676,1.1564,-6.9025,0.0805,1.9094,-8.3359
8.9346,5.6407,0.0192,2.0925,0.0448,1.9094,-16.7023
8.9525,6.1316,-0.4070,3.4237,0.0601,1.8966,-9.4809
8.9716,7.9871,0.3232,4.8961,0.0279,0.6694,0.8626
8.9907,7.4627,2.7294,4.1946,0.0297,-0.5954,10.1145
9.0096,7.7213,0.8116,1.4964,0.0039,-1.5595,22.3359
9.0286,7.8937,0.5315,-0.5195,-0.0174,-1.9094,21.6336
9.0468,8.5210,0.1748,-4.3838,-0.0792,-1.9094,11.4656
9.0659,6.7828,1.5467,-7.5154,-0.1484,-1.9094,5.8092
9.0849,6.8283,2.8850,-7.2209,-0.1470,-1.9094,-1.2977
9.1047,5.9616,3.0478,-7.5705,-0.2033,-1.9094,-4.9160
9.1238,3.5027,2.1452,-9.6917,-0.2458,-1.9094,-3.3664
9.1434,2.9568,2.2913,-9.4906,-0.2144,-1.9094,0.9924
9.1626,2.3966,2.8036,-10.6398,-0.1264,-1.7497,4.2290
9.1824,2.2051,3.0430,-12.1889,0.0260,-1.0696,6.6412
9.2017,2.3703,1.4748,-19.2230,0.0743,0.4356,-2.2824
9.2204,2.8036,2.2889,-11.7843,0.0113,0.4726,-0.3664
9.2393,2.2410,2.7342,-11.8393,-0.0332,0.7099,3.4809
9.2575,2.6384,2.9497,-12.5648,0.0554,1.4159,1.5344
9.2760,2.9473,2.6767,-12.7180,0.1917,1.9094,1.2061
9.2950,2.7054,2.6025,-12.2894,0.2310,1.9094,5.1603
9.3135,4.6112,2.3248,-9.7659,0.1808,1.9094,3.6870
9.3331,6.3853,1.6257,-5.7772,0.0652,1.9094,-10.5954
9.3518,7.1180,0.7997,-2.1261,0.0686,1.9094,-14.7099
9.3713,5.9185,0.8308,-1.8459,0.0808,1.2838,-1.7481
9.3906,7.4891,0.8140,0.9266,0.0955,0.4193,7.2672
9.4089,7.0629,1.8100,0.5555,0.1210,-0.4100,14.6718
9.4281,7.4579,0.6560,-0.2059,0.1217,-1.2047,20.9389
9.4472,7.5178,0.1293,-5.2720,-0.1300,-1.9094,26.4351
9.4670,6.2034,0.8859,-7.2640,-0.2539,-1.9094,21.4275
9.4860,7.9535,1.4509,-7.8290,-0.1765,-1.9094,1.0611
9.5060,6.7205,2.2146,-10.9487,-0.2335,-1.9094,-6.5725
9.5247,3.7733,2.5067,-10.4459,-0.1875,-1.9094,-7.4046
9.5442,1.3120,2.6001,-11.2073,-0.1615,-1.9094,3.7328
9.5623,0.4381,3.1915,-13.1944,0.1384,-1.0315,24.2061
9.5805,4.2186,0.2203,-19.6133,-0.1327,0.4878,-4.8015
9.5997,3.8427,1.0558,-14.2527,-0.0727,0.2703,-4.3664
9.6183,2.3894,2.2697,-9.3326,-0.0582,0.2347,-1.1221
9.6370,2.8970,1.8627,-9.7636,-0.0267,0.2562,-0.6870
9.6565,2.9975,1.9896,-9.7851,0.0367,0.4702,-1.3511
9.6755,3.0071,2.2817,-10.9319,0.0808,0.7937,-1.0611
9.6954,3.1005,2.6504,-13.4219,0.1185,1.4166,-3.1756
9.7141,3.8068,2.9018,-14.9853,0.0929,1.9094,-8.6031
9.7337,4.1204,3.1173,-11.4108,0.1362,1.9094,-11.7405
9.7530,5.0494,2.6600,-8.0158,0.1936,1.9094,-18.5420
9.7716,4.2665,2.2386,-5.6192,0.2061,1.9094,-7.4656
9.7905,4.6807,1.0439,-1.2234,0.2305,1.9094,10.9084
9.8104,3.4165,0.5363,2.3750,0.2107,1.9094,26.4962
9.8304,8.6215,-0.3472,3.4141,0.0344,0.4038,14.6107
9.8504,13.0676,0.1748,3.2130,-0.1216,-1.1194,0.3435
9.8683,8.5353,1.0032,-1.3264,-0.2447,-1.9094,10.4046
9.8870,7.7644,0.3903,-3.4165,-0.1908,-1.8239,11.1527
9.9060,7.7189,1.3384,-6.8857,-0.0223,-1.6570,7.3359
9.9250,7.9990,2.0303,-7.5848,-0.0149,-1.5483,0.6489
9.9437,7.4699,2.1524,-8.8753,-0.0284,-1.2802,-2.0840
9.9626,8.4228,2.0614,-8.9328,-0.0949,-1.0807,-6.9618
9.9812,6.6248,2.0470,-8.4827,-0.1001,-0.8215,-5.0153
10.0006,7.1036,1.3838,-6.4356,-0.0926,-0.6762,-6.5267
10.0204,6.8498,1.5060,-6.2537,-0.1267,-0.8533,-5.2443
10.0398,5.5234,1.2785,-6.2513,-0.0963,-1.0416,-3.9237
10.0597,5.6838,1.6688,-7.6279,-0.1123,-1.3104,-8.2672
10.0787,7.5872,2.3535,-2.4565,-0.2231,-1.6029,-13.2519
10.0972,4.8243,2.6576,-7.0366,-0.2816,-1.9094,-13.5038
10.1167,2.9137,2.2649,-9.6678,-0.2884,-1.9094,-8.2595
10.1358,0.9792,2.0566,-10.3860,-0.1893,-1.7926,4.8626
10.1549,-1.0534,1.9561,-19.6133,0.1687,0.4532,0.6870
10.1728,1.8818,6.9719,-5.4109,0.0890,0.3925,-5.4885
10.1909,1.8675,3.0095,-10.7212,-0.0260,0.7211,-2.6489
10.2103,2.5762,2.8084,-12.7300,0.0566,1.4809,-0.5496
10.2293,2.9616,2.0183,-12.2703,0.1323,1.9094,-2.9771
10.2481,4.0486,2.4900,-7.4364,0.1837,1.9094,-6.6718
10.2674,4.1875,2.7007,-4.9943,0.2422,1.9094,-4.5878
10.2859,7.3837,1.7549,-3.5793,0.1931,1.7727,-9.9618
10.3055,3.6057,2.5259,-1.6855,0.0942,0.9115,1.6489
10.3249,7.9224,0.7254,-2.5762,0.0009,0.0892,2.5420
10.3442,7.2377,2.2913,-4.2856,0.0015,-0.3925,2.2366
10.3639,7.7452,1.8794,-6.6726,-0.0209,-0.6128,-0.6641
10.3828,7.0653,1.9824,-7.9128,-0.0276,-0.5549,-0.7710
10.4036,6.3231,1.5443,-7.2305,-0.0189,-0.5288,2.9924
10.4239,6.0334,1.7669,-5.4109,-0.0139,-0.8221,7.7710
10.4441,6.0861,1.4676,-5.9831,-0.0805,-1.3134,5.0305
10.4662,6.3734,1.8531,-6.8761,-0.0604,-1.5177,-0.7023
10.4857,5.5498,2.5498,-7.7979,-0.1233,-1.7193,-6.3893
10.5034,3.9265,2.5474,-9.3230,-0.1887,-1.8607,-5.4580
10.5231,2.7222,2.6360,-10.2999,-0.2342,-1.8842,-0.4809
10.5421,2.3296,2.5355,-10.7643,-0.1292,-1.4338,1.9542
10.5608,-0.3472,4.2114,-19.6133,0.1329,0.4358,0.3435
10.5797,3.3279,3.4333,-11.0612,0.0148,0.4070,-1.8397
10.5993,2.0016,3.1292,-9.6534,0.0071,0.6555,1.8779
10.6201,2.6671,3.3016,-12.5384,0.1216,1.4908,3.8397
10.6400,2.6719,2.4636,-14.0133,0.2509,1.9094,4.3893
10.6603,3.5219,3.3351,-12.1602,0.2451,1.9094,6.6412
10.6804,4.1252,2.6384,-8.5305,0.2400,1.9094,7.0916
10.7003,6.1938,1.7765,-3.6536,0.1917,1.9094,1.9389
10.7202,4.8100,1.3647,-3.5243,0.1516,1.9094,15.2824
10.7414,6.3183,0.5387,1.0199,0.1086,1.3633,18.6031
10.7583,8.5928,1.1947,-0.0048,0.0603,0.3931,17.9160
10.7724,10.1155,0.9601,-0.9912,-0.0040,-0.2927,10.8321
10.7863,10.7595,1.0223,-1.7262,-0.0657,-0.8199,2.7252
10.8001,9.2129,1.4102,-3.6559,-0.0989,-1.1172,-0.0763
10.8143,7.4986,0.7805,-5.0829,-0.1295,-1.2858,1.1221
10.8277,7.7045,1.0319,-4.6017,-0.0879,-1.2718,3.5267
10.8417,6.7756,1.1396,-5.2002,-0.0929,-1.3555,9.4122
10.8565,7.5106,1.5850,-5.9065,-0.0804,-1.4848,9.0763
10.8775,7.8673,1.1372,-6.3686,-0.0567,-1.5749,-3.3664
10.8961,8.4539,1.5155,-6.4548,-0.1231,-1.8437,-9.1069
10.9155,6.2297,2.4062,-8.0373,-0.1792,-1.9094,-7.9771
10.9350,6.0980,2.1763,-8.4874,-0.3220,-1.9094,-11.6947
10.9538,4.1515,2.6217,-8.7436,-0.2588,-1.9094,-13.0305
10.9734,2.2889,2.5809,-10.2041,-0.1957,-1.8108,-5.1756
10.9918,1.4485,2.9305,-13.0292,-0.0590,-0.9693,0.0992
11.0112,2.3679,3.2370,-15.9023,0.0904,0.3808,3.8779
11.0294,1.4557,2.7845,-15.3684,0.1513,1.4612,9.6947
11.0482,3.8188,3.2465,-14.3149,0.1836,1.9094,3.6183
11.0675,3.7134,3.6751,-13.0388,0.2496,1.9094,-3.7099
11.0871,4.8267,2.8922,-9.9144,0.2952,1.9094,-5.8015
11.1066,5.5833,2.0566,-4.7836,0.2541,1.9094,5.4275
11.1261,6.3422,0.9840,-1.2761,0.2042,1.9094,10.3282
11.1476,6.8426,-0.1987,2.8156,0.1399,1.5529,8.1298
11.1676,9.9288,1.9848,4.5203,0.0246,-0.2071,7.2519
11.1863,9.5481,0.6536,1.0870,-0.1370,-1.5754,6.5573
11.2047,7.5681,0.2801,-1.2019,-0.1917,-1.9094,10.9237
11.2237,6.9121,0.5076,-3.6224,-0.1375,-1.9094,10.0687
11.2420,6.7086,1.5131,-6.0071,-0.0830,-1.9094,0.6794
11.2604,6.9887,2.2577,-6.7157,-0.1164,-1.9094,-6.7176
11.2805,5.2553,2.5043,-8.5688,-0.2704,-1.9094,-7.4427
11.2990,4.4293,2.6360,-7.7596,-0.4027,-1.9094,-10.4885
11.3181,2.4972,2.7461,-10.8960,-0.2863,-1.9094,-8.7634
11.3371,-0.0239,4.5586,-10.5560,0.3363,-0.4790,19.2977
11.3559,2.0207,-0.5602,-19.5846,-0.0635,0.5257,7.7481
11.3748,5.6024,9.3589,1.4581,0.1200,0.0364,-5.3588
11.3973,2.0399,1.9848,-9.5217,-0.0670,0.0135,0.8550
11.4194,2.3415,2.2984,-11.6933,0.0650,0.8603,3.8473
11.4383,2.8371,2.9233,-12.9263,0.1857,1.7321,-1.4809
11.4574,3.5314,2.3727,-13.0269,0.2359,1.9094,-4.0382
11.4761,3.8523,3.7206,-12.0907,0.2572,1.9094,-4.0916
11.4952,5.3247,3.4189,-8.6862,0.2588,1.9094,-5.9008
11.5136,3.1436,3.4764,-6.6439,0.1943,1.9094,1.0458
11.5338,4.8291,1.2498,-9.5577,0.0598,1.9094,0.7863
11.5521,8.0182,-0.5315,1.5083,0.0257,1.9094,-4.9313
11.5708,8.1882,-0.9505,5.6192,-0.0127,1.2615,-3.9695
11.5886,8.6000,1.2163,6.4787,-0.0534,-0.2699,4.3435
11.6069,7.7644,1.5227,3.6272,-0.0353,-1.3296,16.5267
11.6258,6.7995,0.4908,-0.8452,-0.0580,-1.9094,25.6031
11.6442,6.9959,0.6369,-4.2090,-0.0076,-1.9094,22.6718
11.6635,10.0341,-0.0599,-6.2010,-0.0374,-1.9094,2.1603
11.6821,7.3406,2.0494,-10.4100,-0.1087,-1.9094,-5.1832
11.7011,6.7205,2.2075,-10.2328,-0.1566,-1.9094,-8.2672
11.7200,6.8666,2.6911,-11.8800,-0.1975,-1.7648,-9.5496
11.7387,4.2114,2.4134,-13.4913,-0.1480,-1.4022,-7.2061
11.7577,4.7166,1.8794,-10.9894,-0.1760,-1.2240,-6.3740
11.7766,3.6583,2.1715,-8.7724,-0.1634,-1.0446,-3.1527
11.7956,4.0055,1.8771,-9.3685,-0.0994,-0.9007,0.3130
11.8140,3.9217,2.1763,-9.3781,-0.0516,-0.7051,1.5267
11.8331,4.0558,2.8156,-10.9463,0.0135,-0.3235,0.9389
11.8519,3.5506,2.2721,-12.7108,0.0425,0.2957,3.7023
11.8709,2.9688,2.8850,-13.2328,0.0867,1.0312,7.2748
11.8887,4.3838,2.7940,-14.3892,0.1265,1.9094,2.7710
11.9066,5.1930,3.3423,-12.0596,0.2172,1.9094,-5.2366
11.9255,5.2409,2.6600,-9.8234,0.2488,1.9094,-4.9847
11.9437,4.1061,1.7717,-7.1706,0.3098,1.9094,7.8092
11.9627,6.0454,0.8715,-2.4948,0.2423,1.9094,9.5344
11.9820,7.3885,0.6680,-0.2753,0.1705,1.9094,4.9924
12.0009,8.8729,0.4429,5.1140,0.0484,0.9330,5.8397
12.0201,9.7755,1.1636,5.2122,-0.0327,-0.6268,9.1450
12.0385,8.1858,1.5203,0.7230,-0.0751,-1.6942,17.5649
12.0573,8.1618,0.0646,-3.2178,-0.1847,-1.9094,16.4885
12.0762,8.7795,0.2514,-5.0661,-0.1332,-1.9094,7.4885
12.0951,7.2161,1.1181,-6.4667,-0.1100,-1.9094,1.5878
12.1139,7.6926,2.1045,-7.6112,-0.0899,-1.9094,-5.0534
12.1327,6.8307,2.0183,-7.4651,-0.1883,-1.9094,-6.4656
12.1516,4.4388,2.1284,-7.9152,-0.2163,-1.9094,-3.8626
12.1704,3.8020,1.5586,-9.0261,-0.2041,-1.9094,-5.6412
12.1888,5.5354,2.6097,-6.9528,-0.1688,-1.8168,-7.5725
12.2073,3.8283,2.8611,-10.5943,-0.1507,-1.5867,-8.2137
12.2256,2.1883,2.8802,-11.5233,-0.1267,-1.2613,-0.8015
12.2437,1.2689,3.0358,-13.5057,0.0439,-0.2897,7.6183
12.2622,2.5762,2.2865,-11.7412,0.0554,0.7029,3.2214
12.2802,3.4117,2.9281,-12.9287,0.0926,1.2428,-5.3130
12.2987,4.2808,2.3032,-13.7427,0.0843,1.7909,-9.2824
12.3275,2.9090,2.4205,-10.7619,0.2226,1.9094,0.4885
12.3461,2.8204,2.6121,-8.9543,0.3240,1.9094,5.9008
12.3652,4.8746,1.8100,-8.3629,0.3095,1.9094,2.6107
12.3837,5.7078,1.5251,-3.2010,0.2359,1.9094,5.7634
12.4034,6.9743,0.0263,-1.0774,0.1329,1.8947,1.2366
12.4217,9.5481,0.0479,1.3886,0.0072,0.5990,-2.0534
12.4401,9.1387,1.7717,2.5163,-0.0444,-0.5247,-2.3435
12.4591,7.9128,0.7422,-0.8212,-0.1123,-1.3618,7.3282
12.4780,6.2513,0.6800,-1.0487,-0.2005,-1.9094,15.7023
12.4968,6.9264,1.6640,-0.4022,-0.2070,-1.9094,14.2214
12.5155,6.4955,0.9385,-5.6958,-0.2849,-1.9094,2.5115
12.5341,4.3838,2.0327,-8.4300,-0.4614,-1.9094,-8.9618
12.5534,2.0207,4.1922,-5.5905,-0.6264,-1.9094,-9.3969
12.5720,-1.5514,3.9935,-16.8552,1.5101,0.2119,39.2290
12.5896,1.1971,-0.7901,-19.6133,0.3665,0.0373,36.5115
12.6085,7.2951,1.1013,-17.8584,-0.6478,0.6998,-32.5344
12.6270,5.5713,-0.2131,-8.1217,-0.0104,1.4224,-2.6183
12.6460,0.5387,1.9752,-18.7298,-0.4247,0.8652,3.4351
12.6650,2.6193,2.3080,-7.8697,-0.0590,0.8100,2.4427
12.6839,4.3551,1.9632,-8.8921,0.0561,0.8540,-1.5420
12.7027,3.5099,2.2338,-9.2296,0.0893,0.8293,0.2977
12.7222,4.6735,2.5929,-11.2934,0.0892,0.9795,-3.3817
12.7412,4.7525,2.8539,-11.3653,0.0508,1.3384,-4.2748
12.7599,4.2329,2.5833,-11.7675,0.0973,1.9094,-6.0534
12.7794,5.6024,1.8507,-9.8737,0.1431,1.9094,-11.9237
12.7981,6.1100,2.5857,-7.8554,0.1761,1.9094,-18.3053
12.8171,5.4133,2.4948,-4.6376,0.1657,1.9094,-12.1527
12.8406,5.2074,1.0295,-2.2146,0.0802,1.6836,-1.1679
12.8655,8.3606,1.7789,-0.2203,-0.0254,0.1767,1.1145
12.8851,8.4372,1.7645,-1.8004,-0.0257,-0.4452,2.7634
12.9028,8.5090,1.9201,-3.8427,0.0145,-0.5907,2.7634
12.9218,8.2624,1.4198,-5.2936,0.0378,-0.6216,4.2672
12.9407,7.7572,1.3695,-6.2513,0.0196,-0.6973,7.4351
12.9598,8.3127,1.7741,-6.0525,-0.0322,-0.8508,6.3969
12.9787,8.0325,1.8268,-5.7174,-0.0594,-1.0718,4.8015
12.9979,6.9025,1.2617,-5.1164,-0.0855,-1.3565,6.8702
13.0168,6.0837,1.6089,-4.6950,-0.0787,-1.6693,10.0916
13.0366,6.3183,2.5163,-5.3606,-0.0428,-1.8317,6.0611
13.0556,6.0525,1.8028,-8.1810,-0.0848,-1.9094,1.8702
13.0742,4.6112,2.5833,-8.0948,-0.1572,-1.9094,-2.2290
13.0931,3.7302,1.9297,-11.7986,-0.1079,-1.7423,-5.4427
13.1117,3.0263,2.6336,-11.9926,-0.0256,-1.1022,-6.2901
13.1305,3.0502,3.4907,-14.5783,0.0617,-0.0977,-1.0534
13.1503,4.2736,2.9664,-17.8081,0.0908,1.2308,-4.2519
13.1693,4.4580,3.8499,-19.6133,0.0984,1.9094,-19.1756
13.1884,3.9337,5.6168,-19.0004,0.2324,1.9094,-22.6565
13.2067,-3.3734,4.8530,-16.5487,0.2348,1.9094,-11.2977
13.2247,-4.6759,2.7054,-3.0502,-0.2003,1.9094,9.9771
13.2430,1.2761,-3.5578,5.0829,-0.7272,1.9094,-52.0840
13.2614,5.8059,-2.1883,19.6127,-0.3795,1.9094,-40.1069
13.2810,2.7653,1.2522,11.5688,-0.1480,-0.5155,7.0611
13.3000,4.6064,1.9441,9.5864,-0.0857,-1.9094,42.8015
13.3191,5.0566,1.0582,5.8706,0.1717,-1.9094,60.4656
13.3382,8.9591,0.5938,2.8706,0.4023,-1.9094,45.2061
13.3585,9.1722,0.3496,-2.0303,0.3408,-1.9094,14.3435
13.3775,6.9025,1.3838,-15.1290,0.0850,-1.9094,6.5954
13.3964,6.2177,2.2553,-12.1961,-0.0685,-1.9094,4.6336
13.4156,5.2122,1.4796,-10.3908,-0.0096,-1.9094,2.6489
13.4345,4.6376,1.4222,-8.7388,0.0048,-1.8196,-3.2366
13.4535,5.7054,2.2529,-9.4212,-0.0474,-1.7091,-7.4580
13.4724,5.8538,2.8371,-10.8098,-0.1286,-1.5612,-8.4198
13.4908,4.6663,3.0287,-10.8816,-0.2115,-1.3312,-1.7634
13.5093,3.7062,2.4253,-11.2073,-0.1074,-0.7191,3.0840
13.5269,3.8188,2.1739,-13.4075,0.0716,0.2457,5.1298
13.5459,2.9736,2.7988,-14.5951,0.1534,1.2525,6.1298
13.5646,17.1928,2.5474,-18.8424,0.1014,1.9094,-21.5573
13.5834,-2.3343,6.1555,-11.9255,0.4789,1.9094,-3.5496
13.6022,-4.2593,3.3806,-15.7634,0.4530,1.9094,28.8321
13.6207,8.3007,-2.1045,0.6632,-0.1016,1.9094,-9.3817
13.6399,7.1371,-0.2658,11.4012,-0.2692,1.6625,-15.5496
13.6582,8.4755,-0.3472,6.0501,-0.1721,0.1056,-10.9924
13.6773,7.0054,2.2338,1.1684,-0.0306,-0.4783,6.4885
13.6962,6.9887,0.9337,-0.2442,0.1167,-0.7341,17.7252
13.7153,7.7357,0.9170,-0.0263,0.2149,-1.2049,23.1527
13.7340,9.1267,0.0718,-1.4269,0.2383,-1.9094,15.2137
13.7529,11.2240,-0.1101,-1.9393,0.1542,-1.9094,-10.1756
13.7715,7.4460,0.6033,-11.4371,-0.0304,-1.9094,-20.1374
13.7901,6.4931,1.8316,-9.0573,-0.1806,-1.9094,-22.2595
13.8084,5.1643,3.4069,-7.9200,-0.1798,-1.9094,-6.0992
13.8273,3.4357,2.5139,-5.4109,-0.4936,-1.9094,-3.2672
13.8453,3.4022,2.8204,-7.6519,-0.3661,-1.9094,-10.4351
13.8643,-7.8793,12.3541,-19.6133,0.8002,-0.2648,20.2443
13.8836,1.7717,1.6281,-19.6133,-0.3287,0.5938,-0.2901
13.9026,6.9815,-0.4741,-4.5975,-0.0639,1.6332,1.3893
13.9208,1.0965,3.2753,-9.4571,0.0757,1.5200,-3.1985
